Index,Image_ID,Breed,Chest_Girth_cm,Back_Length_cm,Withers_Height_cm,Recommended_Size,Fit_Ratio,Sizing_Verdict,3D_Mesh_OBJ_Path,VTON_Image_PNG_Path
815,labrador_labrador_standing_bing_00024,Labrador Retriever,97.1,4.9,70.5,XL,0.981,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00024_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00024_vton_XL.png
816,labrador_labrador_standing_bing_00025,Labrador Retriever,80.6,110.4,75.5,L,0.937,Loose,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00025_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00025_vton_L.png
817,labrador_labrador_standing_bing_00026,Labrador Retriever,90.2,66.2,69.2,L,1.049,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00026_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00026_vton_L.png
818,labrador_labrador_standing_bing_00027,Labrador Retriever,109.4,46.4,69.3,XL,1.105,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00027_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00027_vton_XL.png
819,labrador_labrador_standing_bing_00028,Labrador Retriever,93.9,41.2,54.1,XL,0.948,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00028_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00028_vton_XL.png
820,labrador_labrador_standing_bing_00029,Labrador Retriever,118.4,62.4,66.0,XL,1.196,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00029_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00029_vton_XL.png
821,labrador_labrador_standing_bing_00030,Labrador Retriever,80.9,124.1,50.0,L,0.941,Loose,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00030_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00030_vton_L.png
822,labrador_labrador_standing_bing_00031,Labrador Retriever,90.4,49.0,66.9,L,1.051,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00031_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00031_vton_L.png
823,labrador_labrador_standing_bing_00032,Labrador Retriever,83.4,52.2,69.9,L,0.97,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00032_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00032_vton_L.png
824,labrador_labrador_standing_bing_00033,Labrador Retriever,81.9,21.5,55.3,L,0.952,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00033_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00033_vton_L.png
825,labrador_labrador_standing_bing_00034,Labrador Retriever,88.9,54.3,75.8,L,1.034,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00034_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00034_vton_L.png
826,labrador_labrador_standing_bing_00035,Labrador Retriever,100.4,122.9,73.7,XL,1.014,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00035_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00035_vton_XL.png
827,labrador_labrador_standing_bing_00036,Labrador Retriever,104.1,56.4,82.7,XL,1.052,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00036_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00036_vton_XL.png
828,labrador_labrador_standing_bing_00037,Labrador Retriever,89.9,57.8,69.0,L,1.045,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00037_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00037_vton_L.png
829,labrador_labrador_standing_bing_00038,Labrador Retriever,93.5,61.7,81.5,XL,0.944,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00038_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00038_vton_XL.png
830,labrador_labrador_standing_bing_00039,Labrador Retriever,85.5,48.0,53.9,L,0.994,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00039_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00039_vton_L.png
831,labrador_labrador_standing_bing_00040,Labrador Retriever,181.2,40.3,63.0,XL,1.83,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00040_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00040_vton_XL.png
832,labrador_labrador_standing_bing_00041,Labrador Retriever,113.6,56.4,84.5,XL,1.147,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00041_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00041_vton_XL.png
833,labrador_labrador_standing_bing_00042,Labrador Retriever,92.9,99.1,78.3,XL,0.938,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00042_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00042_vton_XL.png
834,labrador_labrador_standing_bing_00043,Labrador Retriever,76.4,55.0,69.2,M,1.019,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00043_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00043_vton_M.png
835,labrador_labrador_standing_bing_00044,Labrador Retriever,107.4,59.9,69.1,XL,1.085,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00044_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00044_vton_XL.png
836,labrador_labrador_standing_bing_00045,Labrador Retriever,96.0,49.3,66.3,XL,0.97,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00045_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00045_vton_XL.png
837,labrador_labrador_standing_bing_00046,Labrador Retriever,94.5,56.9,78.4,XL,0.955,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00046_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00046_vton_XL.png
838,labrador_labrador_standing_bing_00047,Labrador Retriever,92.1,60.9,80.4,L,1.071,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00047_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00047_vton_L.png
839,labrador_labrador_standing_bing_00048,Labrador Retriever,170.6,88.0,75.9,XL,1.723,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00048_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00048_vton_XL.png
840,labrador_labrador_standing_bing_00049,Labrador Retriever,129.0,129.8,67.7,XL,1.303,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00049_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00049_vton_XL.png
841,labrador_labrador_standing_bing_00050,Labrador Retriever,89.7,46.2,76.2,L,1.043,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00050_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00050_vton_L.png
842,labrador_labrador_standing_bing_00051,Labrador Retriever,104.1,51.4,66.6,XL,1.052,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00051_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00051_vton_XL.png
843,labrador_labrador_standing_bing_00052,Labrador Retriever,118.5,64.3,72.9,XL,1.197,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00052_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00052_vton_XL.png
844,labrador_labrador_standing_bing_00053,Labrador Retriever,94.3,46.4,85.0,XL,0.953,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00053_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00053_vton_XL.png
845,labrador_labrador_standing_bing_00054,Labrador Retriever,101.7,50.9,73.3,XL,1.027,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00054_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00054_vton_XL.png
846,labrador_labrador_standing_bing_00055,Labrador Retriever,85.8,65.5,70.9,L,0.998,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00055_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00055_vton_L.png
847,labrador_labrador_standing_bing_00056,Labrador Retriever,92.9,63.4,68.9,XL,0.938,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00056_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00056_vton_XL.png
848,labrador_labrador_standing_bing_00057,Labrador Retriever,87.3,51.5,79.7,L,1.015,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00057_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00057_vton_L.png
849,labrador_labrador_standing_bing_00058,Labrador Retriever,82.7,57.7,78.3,L,0.962,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00058_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00058_vton_L.png
850,labrador_labrador_standing_bing_00059,Labrador Retriever,116.4,62.2,71.8,XL,1.176,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00059_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00059_vton_XL.png
851,labrador_labrador_standing_bing_00060,Labrador Retriever,84.1,6.3,69.3,L,0.978,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00060_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00060_vton_L.png
852,labrador_labrador_standing_bing_00061,Labrador Retriever,87.0,47.9,52.7,L,1.012,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00061_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00061_vton_L.png
853,labrador_labrador_standing_bing_00062,Labrador Retriever,92.9,59.0,79.4,XL,0.938,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00062_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00062_vton_XL.png
854,labrador_labrador_standing_bing_00063,Labrador Retriever,176.0,54.5,73.2,XL,1.778,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00063_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00063_vton_XL.png
855,labrador_labrador_standing_bing_00064,Labrador Retriever,129.8,45.0,62.2,XL,1.311,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00064_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00064_vton_XL.png
856,labrador_labrador_standing_bing_00065,Labrador Retriever,195.8,47.9,67.4,XL,1.978,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00065_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00065_vton_XL.png
857,labrador_labrador_standing_bing_00066,Labrador Retriever,89.6,56.3,67.9,L,1.042,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00066_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00066_vton_L.png
858,labrador_labrador_standing_bing_00067,Labrador Retriever,103.8,7.7,68.3,XL,1.048,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00067_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00067_vton_XL.png
859,labrador_labrador_standing_bing_00068,Labrador Retriever,99.1,53.1,76.8,XL,1.001,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00068_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00068_vton_XL.png
860,labrador_labrador_standing_bing_00069,Labrador Retriever,160.5,52.8,71.3,XL,1.621,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00069_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00069_vton_XL.png
861,labrador_labrador_standing_bing_00070,Labrador Retriever,112.4,40.2,46.2,XL,1.135,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00070_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00070_vton_XL.png
862,labrador_labrador_standing_bing_00071,Labrador Retriever,88.2,115.7,76.0,L,1.026,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00071_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00071_vton_L.png
863,labrador_labrador_standing_bing_00072,Labrador Retriever,87.7,55.2,75.3,L,1.02,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00072_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00072_vton_L.png
864,labrador_labrador_standing_bing_00073,Labrador Retriever,91.5,59.4,79.2,L,1.064,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00073_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00073_vton_L.png
865,labrador_labrador_standing_bing_00074,Labrador Retriever,86.9,56.1,77.1,L,1.01,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00074_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00074_vton_L.png
866,labrador_labrador_standing_bing_00075,Labrador Retriever,128.6,52.3,70.5,XL,1.299,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00075_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00075_vton_XL.png
867,labrador_labrador_standing_bing_00076,Labrador Retriever,87.3,53.5,70.7,L,1.015,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00076_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00076_vton_L.png
868,labrador_labrador_standing_bing_00077,Labrador Retriever,83.7,43.0,65.0,L,0.973,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00077_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00077_vton_L.png
869,labrador_labrador_standing_bing_00078,Labrador Retriever,89.2,68.9,58.5,L,1.037,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00078_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00078_vton_L.png
870,labrador_labrador_standing_bing_00079,Labrador Retriever,87.2,55.6,83.1,L,1.014,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00079_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00079_vton_L.png
871,labrador_labrador_standing_bing_00080,Labrador Retriever,91.9,57.2,77.9,L,1.069,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00080_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00080_vton_L.png
872,labrador_labrador_standing_bing_00081,Labrador Retriever,89.1,47.4,65.4,L,1.036,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00081_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00081_vton_L.png
873,labrador_labrador_standing_bing_00082,Labrador Retriever,75.5,51.2,68.0,M,1.007,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00082_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00082_vton_M.png
874,labrador_labrador_standing_bing_00083,Labrador Retriever,83.9,59.8,59.9,L,0.976,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00083_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00083_vton_L.png
875,labrador_labrador_standing_bing_00084,Labrador Retriever,88.4,57.4,76.6,L,1.028,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00084_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00084_vton_L.png
876,labrador_labrador_standing_bing_00085,Labrador Retriever,84.8,52.7,82.0,L,0.986,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00085_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00085_vton_L.png
877,labrador_labrador_standing_bing_00086,Labrador Retriever,90.5,58.6,66.3,L,1.052,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00086_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00086_vton_L.png
878,labrador_labrador_standing_bing_00087,Labrador Retriever,124.8,57.1,72.5,XL,1.261,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00087_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00087_vton_XL.png
879,labrador_labrador_standing_bing_00088,Labrador Retriever,114.8,63.7,72.0,XL,1.16,Tight,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00088_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00088_vton_XL.png
880,labrador_labrador_standing_bing_00089,Labrador Retriever,83.1,63.7,82.8,L,0.966,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00089_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00089_vton_L.png
881,labrador_labrador_standing_bing_00090,Labrador Retriever,84.0,51.9,45.4,L,0.977,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00090_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00090_vton_L.png
882,labrador_labrador_standing_bing_00091,Labrador Retriever,106.1,39.0,68.2,XL,1.072,Good Fit,D:\barc_3d_full_dataset_outputs\labrador\3d_meshes\labrador_labrador_standing_bing_00091_3d_mesh.obj,D:\barc_3d_full_dataset_outputs\labrador\vton_images\labrador_labrador_standing_bing_00091_vton_XL.png
